Time,F0,F1,F2,,,,,,,,,,,
85.36,585,536,513,,,,,,,,,,,
85.4,584,521,516,,,,,,,,,,,
85.43,585,535,513,,,,,,,,,,,
85.46,584,550,515,,,,,,,,,,,
85.49,584,535,513,,,,,,,,,,,
85.52,586,550,514,,,,,,,,,,,
85.56,583,535,515,,,,,,,,,,,
85.59,588,545,513,,,,,,,,,,,
85.62,583,536,518,,,,,,,,,,,
85.65,592,542,513,,,,,,,,,,,
85.69,582,536,522,,,,,,,,,,,
85.72,579,540,512,,,,,,,,,,,
85.75,582,537,501,,,,,,,,,,,
85.78,598,538,512,,,,,,,,,,,
85.82,582,539,530,,,,,,,,,,,
85.85,591,537,512,,,,,,,,,,,
85.88,582,543,521,,,,,,,,,,,
85.91,586,536,512,,,,,,,,,,,
85.94,583,522,516,,,,,,,,,,,
85.98,584,536,513,,,,,,,,,,,
86.01,585,551,514,,,,,,,,,,,
86.04,583,536,517,,,,,,,,,,,
86.07,592,541,512,,,,,,,,,,,
86.11,582,537,497,,,,,,,,,,,
86.14,596,538,512,,,,,,,,,,,
86.17,582,541,523,,,,,,,,,,,
86.2,587,536,512,,,,,,,,,,,
86.23,584,548,516,,,,,,,,,,,
86.27,584,536,514,,,,,,,,,,,
86.3,587,547,513,,,,,,,,,,,
86.33,583,536,518,,,,,,,,,,,
86.36,589,541,512,,,,,,,,,,,
86.39,582,537,519,,,,,,,,,,,
86.43,599,539,512,,,,,,,,,,,
86.46,582,538,525,,,,,,,,,,,
86.49,594,538,512,,,,,,,,,,,
86.52,582,540,528,,,,,,,,,,,
86.56,590,537,512,,,,,,,,,,,
86.59,582,542,523,,,,,,,,,,,
86.62,588,536,512,,,,,,,,,,,
86.65,583,545,520,,,,,,,,,,,
86.69,586,536,512,,,,,,,,,,,
86.72,583,521,517,,,,,,,,,,,
86.75,585,536,513,,,,,,,,,,,
86.78,585,553,515,,,,,,,,,,,
86.81,584,536,514,,,,,,,,,,,
86.85,587,548,514,,,,,,,,,,,
86.88,583,536,517,,,,,,,,,,,
86.91,591,543,513,,,,,,,,,,,
86.94,583,536,520,,,,,,,,,,,
86.98,578,541,512,,,,,,,,,,,
87.01,583,536,521,,,,,,,,,,,
87.04,568,540,512,,,,,,,,,,,
87.07,582,537,502,,,,,,,,,,,
87.11,597,539,512,,,,,,,,,,,
87.14,582,538,502,,,,,,,,,,,
87.17,596,538,512,,,,,,,,,,,
87.2,583,539,529,,,,,,,,,,,
87.23,592,537,512,,,,,,,,,,,
87.27,583,541,525,,,,,,,,,,,
87.3,589,537,512,,,,,,,,,,,
87.33,583,544,521,,,,,,,,,,,
87.36,587,536,512,,,,,,,,,,,
87.39,583,546,518,,,,,,,,,,,
87.43,586,536,512,,,,,,,,,,,
87.46,584,528,516,,,,,,,,,,,
87.49,585,536,513,,,,,,,,,,,
87.52,585,553,514,,,,,,,,,,,
87.56,584,536,515,,,,,,,,,,,
87.59,589,545,513,,,,,,,,,,,
87.62,583,536,520,,,,,,,,,,,
87.65,571,540,512,,,,,,,,,,,
87.69,583,538,516,,,,,,,,,,,
87.72,595,538,512,,,,,,,,,,,
87.75,583,542,522,,,,,,,,,,,
87.78,587,536,512,,,,,,,,,,,
87.81,584,541,515,,,,,,,,,,,
87.85,584,536,516,,,,,,,,,,,
87.88,591,542,512,,,,,,,,,,,
87.91,582,537,495,,,,,,,,,,,
87.94,595,538,512,,,,,,,,,,,
87.97,583,544,519,,,,,,,,,,,
88.01,586,536,513,,,,,,,,,,,
88.04,587,550,513,,,,,,,,,,,
88.07,584,536,521,,,,,,,,,,,
88.1,600,539,512,,,,,,,,,,,
88.14,583,541,523,,,,,,,,,,,
88.17,588,536,512,,,,,,,,,,,
88.2,585,551,515,,,,,,,,,,,
88.23,585,536,515,,,,,,,,,,,
88.26,590,545,513,,,,,,,,,,,
88.3,584,536,521,,,,,,,,,,,
88.33,569,540,512,,,,,,,,,,,
88.36,583,537,505,,,,,,,,,,,
88.39,599,539,512,,,,,,,,,,,
88.43,583,538,530,,,,,,,,,,,
88.46,595,538,512,,,,,,,,,,,
88.49,583,539,529,,,,,,,,,,,
88.52,593,538,512,,,,,,,,,,,
88.56,583,540,528,,,,,,,,,,,
88.59,592,538,512,,,,,,,,,,,
88.62,583,540,527,,,,,,,,,,,
88.65,591,538,512,,,,,,,,,,,
88.68,583,541,525,,,,,,,,,,,
88.72,590,537,512,,,,,,,,,,,
88.75,583,542,523,,,,,,,,,,,
88.78,589,537,512,,,,,,,,,,,
88.81,584,544,521,,,,,,,,,,,
88.85,588,537,512,,,,,,,,,,,
88.88,584,545,519,,,,,,,,,,,
88.91,587,536,512,,,,,,,,,,,
88.94,584,524,516,,,,,,,,,,,
88.97,586,536,513,,,,,,,,,,,
89.01,585,533,516,,,,,,,,,,,
89.04,586,536,513,,,,,,,,,,,
89.07,585,539,516,,,,,,,,,,,
89.1,586,536,513,,,,,,,,,,,
89.14,585,553,515,,,,,,,,,,,
89.17,585,536,513,,,,,,,,,,,
89.2,586,553,514,,,,,,,,,,,
89.23,584,536,515,,,,,,,,,,,
89.26,589,546,513,,,,,,,,,,,
89.3,584,536,519,,,,,,,,,,,
89.33,577,541,512,,,,,,,,,,,
89.36,583,537,509,,,,,,,,,,,
89.39,599,539,512,,,,,,,,,,,
89.43,583,539,528,,,,,,,,,,,
89.46,590,537,512,,,,,,,,,,,
89.49,584,547,517,,,,,,,,,,,
89.52,586,536,513,,,,,,,,,,,
89.55,587,549,513,,,,,,,,,,,
89.59,584,536,520,,,,,,,,,,,
89.62,587,540,512,,,,,,,,,,,
89.65,583,539,527,,,,,,,,,,,
89.68,589,537,512,,,,,,,,,,,
89.72,585,519,515,,,,,,,,,,,
89.75,585,536,515,,,,,,,,,,,
89.78,592,542,512,,,,,,,,,,,
89.81,583,538,525,,,,,,,,,,,
89.84,592,537,511,,,,,,,,,,,
89.88,584,531,516,,,,,,,,,,,
89.91,585,536,514,,,,,,,,,,,
89.94,591,543,512,,,,,,,,,,,
89.97,583,537,503,,,,,,,,,,,
90.01,596,538,511,,,,,,,,,,,
90.04,584,544,520,,,,,,,,,,,
90.07,587,536,512,,,,,,,,,,,
90.1,586,553,514,,,,,,,,,,,
90.13,585,536,516,,,,,,,,,,,
90.17,592,543,513,,,,,,,,,,,
90.2,584,537,522,,,,,,,,,,,
90.23,582,540,512,,,,,,,,,,,
90.26,583,537,504,,,,,,,,,,,
90.3,600,539,512,,,,,,,,,,,
90.33,583,538,524,,,,,,,,,,,
90.36,598,539,512,,,,,,,,,,,
90.39,583,538,525,,,,,,,,,,,
90.43,597,539,512,,,,,,,,,,,
90.46,583,538,514,,,,,,,,,,,
90.49,597,539,512,,,,,,,,,,,
90.52,583,539,529,,,,,,,,,,,
90.55,593,538,511,,,,,,,,,,,
90.59,583,541,524,,,,,,,,,,,
90.62,589,537,512,,,,,,,,,,,
90.65,584,548,517,,,,,,,,,,,
90.68,586,536,513,,,,,,,,,,,
90.72,586,553,514,,,,,,,,,,,
90.75,585,536,516,,,,,,,,,,,
90.78,592,542,512,,,,,,,,,,,
90.81,584,537,495,,,,,,,,,,,
90.84,598,538,511,,,,,,,,,,,
90.88,584,541,523,,,,,,,,,,,
90.91,588,536,512,,,,,,,,,,,
90.94,585,545,515,,,,,,,,,,,
90.97,585,536,515,,,,,,,,,,,
91.01,593,542,512,,,,,,,,,,,
91.04,584,537,526,,,,,,,,,,,
91.07,594,537,511,,,,,,,,,,,
91.1,584,547,517,,,,,,,,,,,
91.13,586,536,513,,,,,,,,,,,
91.17,589,545,513,,,,,,,,,,,
91.2,584,537,514,,,,,,,,,,,
91.23,599,538,511,,,,,,,,,,,
91.26,584,544,519,,,,,,,,,,,
91.3,587,536,513,,,,,,,,,,,
91.33,588,548,513,,,,,,,,,,,
91.36,584,536,519,,,,,,,,,,,
91.39,598,538,511,,,,,,,,,,,
91.43,584,545,518,,,,,,,,,,,
91.46,586,536,513,,,,,,,,,,,
91.49,590,544,512,,,,,,,,,,,
91.52,584,537,510,,,,,,,,,,,
91.55,595,538,511,,,,,,,,,,,
91.59,584,546,517,,,,,,,,,,,
91.62,586,536,514,,,,,,,,,,,
91.65,591,543,512,,,,,,,,,,,
91.68,584,537,523,,,,,,,,,,,
91.71,594,537,511,,,,,,,,,,,
91.75,584,547,517,,,,,,,,,,,
91.78,586,536,514,,,,,,,,,,,
91.81,590,544,512,,,,,,,,,,,
91.84,584,537,506,,,,,,,,,,,
91.88,597,538,511,,,,,,,,,,,
91.91,584,543,520,,,,,,,,,,,
91.94,587,536,512,,,,,,,,,,,
91.97,586,552,514,,,,,,,,,,,
92.01,585,536,517,,,,,,,,,,,
92.04,583,541,512,,,,,,,,,,,
92.07,584,538,522,,,,,,,,,,,
92.1,594,538,511,,,,,,,,,,,
92.13,584,545,518,,,,,,,,,,,
92.17,587,536,513,,,,,,,,,,,
92.2,587,551,513,,,,,,,,,,,
92.23,584,536,518,,,,,,,,,,,
92.26,572,541,512,,,,,,,,,,,
92.3,584,538,522,,,,,,,,,,,
92.33,594,538,512,,,,,,,,,,,
92.36,584,544,520,,,,,,,,,,,
92.39,587,536,512,,,,,,,,,,,
92.43,586,551,514,,,,,,,,,,,
92.46,585,536,516,,,,,,,,,,,
92.49,586,541,512,,,,,,,,,,,
92.52,584,538,526,,,,,,,,,,,
92.55,593,537,511,,,,,,,,,,,
92.58,584,543,517,,,,,,,,,,,
92.62,586,536,513,,,,,,,,,,,
92.65,589,546,513,,,,,,,,,,,
92.68,584,537,523,,,,,,,,,,,
92.71,600,539,511,,,,,,,,,,,
92.75,584,543,520,,,,,,,,,,,
92.78,587,536,512,,,,,,,,,,,
92.81,586,551,513,,,,,,,,,,,
92.84,584,537,520,,,,,,,,,,,
92.88,591,539,511,,,,,,,,,,,
92.91,584,540,525,,,,,,,,,,,
92.94,589,536,512,,,,,,,,,,,
92.97,585,553,514,,,,,,,,,,,
93,585,536,515,,,,,,,,,,,
93.04,593,543,512,,,,,,,,,,,
93.07,584,537,496,,,,,,,,,,,
93.1,597,538,511,,,,,,,,,,,
93.13,584,543,520,,,,,,,,,,,
93.17,587,536,512,,,,,,,,,,,
93.2,586,552,513,,,,,,,,,,,
93.23,584,536,519,,,,,,,,,,,
93.26,572,540,511,,,,,,,,,,,
93.29,583,539,527,,,,,,,,,,,
93.33,590,537,511,,,,,,,,,,,
93.36,585,525,515,,,,,,,,,,,
93.39,585,536,515,,,,,,,,,,,
93.42,592,543,512,,,,,,,,,,,
93.46,584,537,504,,,,,,,,,,,
93.49,597,538,511,,,,,,,,,,,
93.52,584,543,521,,,,,,,,,,,
93.55,588,537,512,,,,,,,,,,,
93.58,585,550,514,,,,,,,,,,,
93.62,585,536,515,,,,,,,,,,,
93.65,592,543,512,,,,,,,,,,,
93.68,584,537,497,,,,,,,,,,,
93.71,598,538,511,,,,,,,,,,,
93.75,584,541,523,,,,,,,,,,,
93.78,588,537,512,,,,,,,,,,,
93.81,585,526,515,,,,,,,,,,,
93.84,585,536,514,,,,,,,,,,,
93.88,590,544,512,,,,,,,,,,,
93.91,584,537,507,,,,,,,,,,,
93.94,598,539,511,,,,,,,,,,,
93.97,584,542,522,,,,,,,,,,,
94,588,537,512,,,,,,,,,,,
94.04,585,552,514,,,,,,,,,,,
94.07,585,536,516,,,,,,,,,,,
94.1,589,542,512,,,,,,,,,,,
94.13,584,538,529,,,,,,,,,,,
94.17,593,538,511,,,,,,,,,,,
94.2,584,547,517,,,,,,,,,,,
94.23,586,536,513,,,,,,,,,,,
94.26,588,548,513,,,,,,,,,,,
94.29,584,537,522,,,,,,,,,,,
94.33,599,539,511,,,,,,,,,,,
94.36,583,541,523,,,,,,,,,,,
94.39,588,536,512,,,,,,,,,,,
94.42,586,552,514,,,,,,,,,,,
94.45,584,536,518,,,,,,,,,,,
94.49,569,540,511,,,,,,,,,,,
94.52,584,539,527,,,,,,,,,,,
94.55,590,537,511,,,,,,,,,,,
94.58,585,522,515,,,,,,,,,,,
94.62,585,536,514,,,,,,,,,,,
94.65,590,546,513,,,,,,,,,,,
94.68,584,537,522,,,,,,,,,,,
94.71,599,540,511,,,,,,,,,,,
94.75,583,540,527,,,,,,,,,,,
94.78,590,537,511,,,,,,,,,,,
94.81,584,540,517,,,,,,,,,,,
94.84,586,536,513,,,,,,,,,,,
94.87,587,551,513,,,,,,,,,,,
94.91,585,537,517,,,,,,,,,,,
94.94,590,542,512,,,,,,,,,,,
94.97,584,538,522,,,,,,,,,,,
95,599,540,511,,,,,,,,,,,
95.04,584,539,529,,,,,,,,,,,
95.07,597,539,511,,,,,,,,,,,
95.1,584,540,527,,,,,,,,,,,
95.13,592,538,511,,,,,,,,,,,
95.16,585,545,520,,,,,,,,,,,
95.2,588,537,512,,,,,,,,,,,
95.23,585,543,515,,,,,,,,,,,
95.26,586,536,514,,,,,,,,,,,
95.29,589,548,513,,,,,,,,,,,
95.33,585,537,519,,,,,,,,,,,
95.36,583,541,512,,,,,,,,,,,
95.39,585,538,496,,,,,,,,,,,
95.42,597,539,511,,,,,,,,,,,
95.45,584,541,525,,,,,,,,,,,
95.49,590,538,512,,,,,,,,,,,
95.52,585,539,517,,,,,,,,,,,
95.55,587,537,513,,,,,,,,,,,
95.58,587,551,514,,,,,,,,,,,
95.62,585,537,518,,,,,,,,,,,
95.65,574,541,512,,,,,,,,,,,
95.68,584,539,527,,,,,,,,,,,
95.71,593,538,511,,,,,,,,,,,
95.75,585,547,517,,,,,,,,,,,
95.78,587,537,513,,,,,,,,,,,
95.81,588,550,513,,,,,,,,,,,
95.84,585,537,520,,,,,,,,,,,
95.87,598,540,512,,,,,,,,,,,
95.91,584,540,526,,,,,,,,,,,
95.94,589,537,512,,,,,,,,,,,
95.97,586,554,515,,,,,,,,,,,
96,585,537,517,,,,,,,,,,,
96.04,579,541,511,,,,,,,,,,,
96.07,584,540,527,,,,,,,,,,,
96.1,589,538,512,,,,,,,,,,,
96.13,585,554,515,,,,,,,,,,,
96.16,584,536,518,,,,,,,,,,,
96.2,578,541,511,,,,,,,,,,,
96.23,584,540,524,,,,,,,,,,,
96.26,588,537,512,,,,,,,,,,,
96.29,586,553,514,,,,,,,,,,,
96.32,585,536,517,,,,,,,,,,,
96.36,579,541,512,,,,,,,,,,,
96.39,584,538,510,,,,,,,,,,,
96.42,599,539,511,,,,,,,,,,,
96.45,584,540,529,,,,,,,,,,,
96.49,593,538,511,,,,,,,,,,,
96.52,585,543,522,,,,,,,,,,,
96.55,589,537,511,,,,,,,,,,,
96.58,585,546,518,,,,,,,,,,,
96.62,588,537,512,,,,,,,,,,,
96.65,585,525,516,,,,,,,,,,,
96.68,587,537,512,,,,,,,,,,,
96.71,586,520,515,,,,,,,,,,,
96.75,587,536,513,,,,,,,,,,,
96.78,586,551,515,,,,,,,,,,,
96.81,586,537,513,,,,,,,,,,,
96.84,588,551,513,,,,,,,,,,,
96.87,586,536,515,,,,,,,,,,,
96.91,592,544,513,,,,,,,,,,,
96.94,585,537,520,,,,,,,,,,,
96.97,574,540,511,,,,,,,,,,,
97,584,538,517,,,,,,,,,,,
97.04,595,538,511,,,,,,,,,,,
97.07,585,543,520,,,,,,,,,,,
97.1,588,537,512,,,,,,,,,,,
97.13,586,550,515,,,,,,,,,,,
97.16,586,536,514,,,,,,,,,,,
97.2,590,546,512,,,,,,,,,,,
97.23,585,537,521,,,,,,,,,,,
97.26,595,540,511,,,,,,,,,,,
97.29,584,539,528,,,,,,,,,,,
97.32,593,538,511,,,,,,,,,,,
97.36,585,544,519,,,,,,,,,,,
97.39,588,537,511,,,,,,,,,,,
97.42,586,546,514,,,,,,,,,,,
97.45,586,537,514,,,,,,,,,,,
97.49,592,544,512,,,,,,,,,,,
97.52,585,537,522,,,,,,,,,,,
97.55,597,540,511,,,,,,,,,,,
97.58,584,538,524,,,,,,,,,,,
97.61,598,539,511,,,,,,,,,,,
97.65,585,540,529,,,,,,,,,,,
97.68,593,538,511,,,,,,,,,,,
97.71,585,542,524,,,,,,,,,,,
97.74,591,538,511,,,,,,,,,,,
97.78,585,542,525,,,,,,,,,,,
97.81,592,538,511,,,,,,,,,,,
97.84,584,541,525,,,,,,,,,,,
97.87,593,538,511,,,,,,,,,,,
97.9,585,541,528,,,,,,,,,,,
97.94,594,539,511,,,,,,,,,,,
97.97,585,540,528,,,,,,,,,,,
98,595,539,511,,,,,,,,,,,
98.03,585,540,528,,,,,,,,,,,
98.07,596,539,511,,,,,,,,,,,
98.1,585,540,528,,,,,,,,,,,
98.13,595,539,511,,,,,,,,,,,
98.16,584,540,528,,,,,,,,,,,
98.2,593,538,511,,,,,,,,,,,
98.23,584,543,523,,,,,,,,,,,
98.26,590,537,511,,,,,,,,,,,
98.29,585,544,517,,,,,,,,,,,
98.32,587,537,512,,,,,,,,,,,
98.36,587,554,514,,,,,,,,,,,
98.39,586,537,513,,,,,,,,,,,
98.42,591,547,512,,,,,,,,,,,
98.45,585,537,521,,,,,,,,,,,
98.49,591,541,511,,,,,,,,,,,
98.52,584,539,527,,,,,,,,,,,
98.55,594,539,511,,,,,,,,,,,
98.58,585,545,519,,,,,,,,,,,
98.61,588,537,512,,,,,,,,,,,
98.65,587,553,513,,,,,,,,,,,
98.68,586,536,516,,,,,,,,,,,
98.71,588,542,512,,,,,,,,,,,
98.74,584,538,519,,,,,,,,,,,
98.78,595,538,511,,,,,,,,,,,
98.81,585,546,518,,,,,,,,,,,
98.84,587,537,512,,,,,,,,,,,
98.87,589,550,512,,,,,,,,,,,
98.9,585,537,521,,,,,,,,,,,
98.94,597,540,511,,,,,,,,,,,
98.97,584,539,528,,,,,,,,,,,
99,594,538,511,,,,,,,,,,,
99.03,585,543,521,,,,,,,,,,,
99.07,590,538,511,,,,,,,,,,,
99.1,585,548,516,,,,,,,,,,,
99.13,587,537,511,,,,,,,,,,,
99.16,586,544,515,,,,,,,,,,,
99.19,587,537,512,,,,,,,,,,,
99.23,587,555,514,,,,,,,,,,,
99.26,586,537,513,,,,,,,,,,,
99.29,588,553,514,,,,,,,,,,,
99.32,586,537,513,,,,,,,,,,,
99.36,588,552,514,,,,,,,,,,,
99.39,586,537,512,,,,,,,,,,,
99.42,587,551,514,,,,,,,,,,,
99.45,587,537,512,,,,,,,,,,,
99.48,586,531,516,,,,,,,,,,,
99.52,588,537,511,,,,,,,,,,,
99.55,586,538,517,,,,,,,,,,,
99.58,588,537,511,,,,,,,,,,,
99.61,586,548,517,,,,,,,,,,,
99.65,588,537,511,,,,,,,,,,,
99.68,586,536,516,,,,,,,,,,,
99.71,587,537,512,,,,,,,,,,,
99.74,586,551,515,,,,,,,,,,,
99.77,586,537,513,,,,,,,,,,,
99.81,588,552,513,,,,,,,,,,,
99.84,586,537,514,,,,,,,,,,,
99.87,590,548,512,,,,,,,,,,,
99.9,586,537,516,,,,,,,,,,,
99.94,593,544,512,,,,,,,,,,,
99.97,585,538,518,,,,,,,,,,,
100,586,537,514,,,,,,,,,,,
100.03,586,537,512,,,,,,,,,,,
100.07,589,538,511,,,,,,,,,,,
100.1,591,538,511,,,,,,,,,,,
100.13,596,539,511,,,,,,,,,,,
100.17,594,540,511,,,,,,,,,,,
100.2,584,542,511,,,,,,,,,,,
100.23,592,545,512,,,,,,,,,,,
100.27,589,548,512,,,,,,,,,,,
100.3,587,553,513,,,,,,,,,,,
100.33,586,549,513,,,,,,,,,,,
100.37,586,525,515,,,,,,,,,,,
100.4,585,535,516,,,,,,,,,,,
100.43,585,546,518,,,,,,,,,,,
100.47,585,542,523,,,,,,,,,,,
100.5,584,541,526,,,,,,,,,,,
100.53,584,539,513,,,,,,,,,,,
100.57,585,538,506,,,,,,,,,,,
100.6,585,538,520,,,,,,,,,,,
100.63,585,537,515,,,,,,,,,,,
100.67,586,537,513,,,,,,,,,,,
100.7,587,537,512,,,,,,,,,,,
100.73,588,537,511,,,,,,,,,,,
100.77,589,538,511,,,,,,,,,,,
100.8,591,539,511,,,,,,,,,,,
100.83,596,539,510,,,,,,,,,,,
100.87,599,540,510,,,,,,,,,,,
100.9,574,542,511,,,,,,,,,,,
100.93,593,544,512,,,,,,,,,,,
100.97,589,548,512,,,,,,,,,,,
101,587,553,513,,,,,,,,,,,
101.03,586,548,514,,,,,,,,,,,
101.07,585,524,515,,,,,,,,,,,
101.1,584,543,516,,,,,,,,,,,
101.13,584,545,518,,,,,,,,,,,
101.17,583,543,520,,,,,,,,,,,
101.2,583,541,523,,,,,,,,,,,
101.23,583,540,525,,,,,,,,,,,
101.27,582,540,526,,,,,,,,,,,
101.3,582,540,527,,,,,,,,,,,
101.33,582,539,526,,,,,,,,,,,
101.36,581,539,527,,,,,,,,,,,
101.4,581,539,528,,,,,,,,,,,
101.43,581,540,527,,,,,,,,,,,
101.47,581,540,526,,,,,,,,,,,
101.5,582,541,525,,,,,,,,,,,
101.53,582,541,524,,,,,,,,,,,
101.56,582,542,523,,,,,,,,,,,
101.6,582,543,521,,,,,,,,,,,
101.63,582,543,520,,,,,,,,,,,
101.66,583,544,519,,,,,,,,,,,
101.7,583,545,518,,,,,,,,,,,
101.73,584,546,518,,,,,,,,,,,
101.76,584,546,518,,,,,,,,,,,
101.8,584,545,519,,,,,,,,,,,
101.83,584,544,520,,,,,,,,,,,
101.86,583,542,523,,,,,,,,,,,
101.9,583,541,525,,,,,,,,,,,
101.93,584,540,528,,,,,,,,,,,
101.96,584,539,500,,,,,,,,,,,
102,584,538,521,,,,,,,,,,,
102.03,584,538,517,,,,,,,,,,,
102.06,585,538,513,,,,,,,,,,,
102.1,586,538,511,,,,,,,,,,,
102.13,587,538,510,,,,,,,,,,,
102.16,589,538,510,,,,,,,,,,,
102.2,591,539,510,,,,,,,,,,,
102.23,595,540,510,,,,,,,,,,,
102.26,599,540,509,,,,,,,,,,,
102.3,596,541,510,,,,,,,,,,,
102.33,580,542,510,,,,,,,,,,,
102.36,593,544,510,,,,,,,,,,,
102.4,590,547,511,,,,,,,,,,,
102.43,588,550,511,,,,,,,,,,,
102.46,587,553,512,,,,,,,,,,,
102.5,586,555,512,,,,,,,,,,,
102.53,586,543,513,,,,,,,,,,,
102.56,585,527,514,,,,,,,,,,,
102.6,585,525,514,,,,,,,,,,,
102.63,585,546,516,,,,,,,,,,,
102.66,585,547,518,,,,,,,,,,,
102.7,584,544,521,,,,,,,,,,,
102.73,585,541,526,,,,,,,,,,,
102.76,584,540,529,,,,,,,,,,,
102.8,584,539,510,,,,,,,,,,,
102.83,585,539,519,,,,,,,,,,,
102.86,585,539,520,,,,,,,,,,,
102.9,585,538,517,,,,,,,,,,,
102.93,586,538,515,,,,,,,,,,,
102.96,586,538,514,,,,,,,,,,,
103,586,538,513,,,,,,,,,,,
103.03,586,537,512,,,,,,,,,,,
103.06,586,537,511,,,,,,,,,,,
103.1,586,538,511,,,,,,,,,,,
103.13,586,538,511,,,,,,,,,,,
103.16,586,538,510,,,,,,,,,,,
103.2,586,538,510,,,,,,,,,,,
103.23,586,538,510,,,,,,,,,,,
103.26,586,538,510,,,,,,,,,,,
103.3,586,538,510,,,,,,,,,,,
103.33,587,538,510,,,,,,,,,,,
103.36,588,538,510,,,,,,,,,,,
103.4,589,538,510,,,,,,,,,,,
103.43,592,539,509,,,,,,,,,,,
103.46,596,540,509,,,,,,,,,,,
103.5,597,540,510,,,,,,,,,,,
103.53,583,542,510,,,,,,,,,,,
103.56,591,544,511,,,,,,,,,,,
103.6,587,548,512,,,,,,,,,,,
103.63,584,553,513,,,,,,,,,,,
103.66,582,540,516,,,,,,,,,,,
103.69,581,543,523,,,,,,,,,,,
103.73,582,539,494,,,,,,,,,,,
103.76,582,538,514,,,,,,,,,,,
103.79,585,538,511,,,,,,,,,,,
103.83,587,539,510,,,,,,,,,,,
103.86,598,541,510,,,,,,,,,,,
103.89,589,547,512,,,,,,,,,,,
103.93,583,527,515,,,,,,,,,,,
103.96,582,542,525,,,,,,,,,,,
104,582,539,519,,,,,,,,,,,
104.03,582,537,514,,,,,,,,,,,
104.06,585,538,510,,,,,,,,,,,
104.09,588,538,510,,,,,,,,,,,
104.13,598,540,510,,,,,,,,,,,
104.16,590,545,511,,,,,,,,,,,
104.19,585,554,513,,,,,,,,,,,
104.23,583,545,516,,,,,,,,,,,
104.26,582,543,522,,,,,,,,,,,
104.29,581,539,524,,,,,,,,,,,
104.33,582,538,516,,,,,,,,,,,
104.36,582,537,516,,,,,,,,,,,
104.39,583,537,513,,,,,,,,,,,
104.43,584,537,512,,,,,,,,,,,
104.46,584,537,511,,,,,,,,,,,
104.49,585,538,510,,,,,,,,,,,
104.53,586,538,510,,,,,,,,,,,
104.56,588,538,510,,,,,,,,,,,
104.59,590,538,510,,,,,,,,,,,
104.63,593,539,510,,,,,,,,,,,
104.66,595,540,510,,,,,,,,,,,
104.69,596,540,510,,,,,,,,,,,
104.73,598,540,510,,,,,,,,,,,
104.76,584,541,510,,,,,,,,,,,
104.79,570,541,510,,,,,,,,,,,
104.83,588,543,511,,,,,,,,,,,
104.86,588,545,511,,,,,,,,,,,
104.89,585,550,512,,,,,,,,,,,
104.93,583,553,513,,,,,,,,,,,
104.96,582,542,513,,,,,,,,,,,
104.99,582,522,514,,,,,,,,,,,
105.03,582,546,516,,,,,,,,,,,
105.06,582,545,518,,,,,,,,,,,
105.09,581,543,521,,,,,,,,,,,
105.13,581,541,525,,,,,,,,,,,
105.16,581,540,529,,,,,,,,,,,
105.19,581,538,500,,,,,,,,,,,
105.23,581,538,519,,,,,,,,,,,
105.26,582,537,515,,,,,,,,,,,
105.29,582,537,512,,,,,,,,,,,
105.33,584,537,511,,,,,,,,,,,
105.36,585,538,510,,,,,,,,,,,
105.39,588,538,510,,,,,,,,,,,
105.43,594,539,510,,,,,,,,,,,
105.46,574,541,510,,,,,,,,,,,
105.49,590,544,511,,,,,,,,,,,
105.53,585,552,512,,,,,,,,,,,
105.56,583,541,514,,,,,,,,,,,
105.59,581,546,518,,,,,,,,,,,
105.62,581,541,525,,,,,,,,,,,
105.66,581,539,515,,,,,,,,,,,
105.69,581,538,510,,,,,,,,,,,
105.72,582,538,520,,,,,,,,,,,
105.76,582,538,517,,,,,,,,,,,
105.79,582,537,516,,,,,,,,,,,
105.82,583,537,515,,,,,,,,,,,
105.86,583,537,514,,,,,,,,,,,
105.89,583,537,514,,,,,,,,,,,
105.93,583,537,513,,,,,,,,,,,
105.96,583,537,513,,,,,,,,,,,
105.99,583,537,514,,,,,,,,,,,
106.02,583,537,513,,,,,,,,,,,
106.06,583,538,513,,,,,,,,,,,
106.09,583,537,513,,,,,,,,,,,
106.12,583,537,513,,,,,,,,,,,
106.16,584,538,512,,,,,,,,,,,
106.19,584,537,511,,,,,,,,,,,
106.22,585,537,511,,,,,,,,,,,
106.26,587,538,510,,,,,,,,,,,
106.29,590,539,510,,,,,,,,,,,
106.32,595,540,510,,,,,,,,,,,
106.36,589,542,511,,,,,,,,,,,
106.39,590,544,511,,,,,,,,,,,
106.42,586,551,512,,,,,,,,,,,
106.46,583,541,514,,,,,,,,,,,
106.49,582,548,517,,,,,,,,,,,
106.52,581,542,524,,,,,,,,,,,
106.56,581,539,517,,,,,,,,,,,
106.59,582,538,519,,,,,,,,,,,
106.62,582,537,513,,,,,,,,,,,
106.66,584,538,512,,,,,,,,,,,
106.69,586,538,510,,,,,,,,,,,
106.72,590,539,510,,,,,,,,,,,
106.76,596,540,510,,,,,,,,,,,
106.79,565,542,511,,,,,,,,,,,
106.82,589,546,511,,,,,,,,,,,
106.86,585,553,512,,,,,,,,,,,
106.89,583,528,514,,,,,,,,,,,
106.92,582,548,516,,,,,,,,,,,
106.96,581,545,520,,,,,,,,,,,
106.99,581,541,525,,,,,,,,,,,
107.02,581,540,528,,,,,,,,,,,
